Student_ID,Full_Name,Gender,Date_of_Birth,Age_at_Graduation,Nationality,State_of_Origin,Admission_Year,Graduation_Year,Graduation_Date,Department,Faculty,Program,Final_CGPA,Class_of_Degree,Graduation_Status,Honors_or_Awards
YCT13989,Esther Lawal,Female,1999-12-24,21,Nigerian,Enugu,2018,2020,2020-02-27,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,1.93,Fail,Fail out,
YCT13990,Seun Adeoye,Male,1992-10-07,27,Nigerian,Gombe,2017,2019,2019-09-02,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,2.88,Lower Credit,Graduated,
YCT13991,Abike Ogunleye,Female,1994-09-28,27,Nigerian,Oyo,2019,2021,2021-08-26,ND Architecture,Environmental Design,ND Architecture,2.3,Pass,Withheld,
YCT13992,Esther Ebong,Female,1997-05-15,24,Nigerian,Anambra,2019,2021,2021-02-24,HND Architecture,Environmental Design,HND Architecture,3.16,Upper Credit,Graduated,
YCT13993,Folashade Adedeji,Female,1994-11-01,27,Nigerian,Osun,2019,2021,2021-01-11,HND Computer Science,Science,HND Computer Science,1.44,Fail,Fail out,
YCT13994,Samuel Onyeka,Male,1994-01-12,27,Nigerian,Kogi,2019,2021,2021-04-03,HND Architecture,Environmental Design,HND Architecture,0.13,Fail,Fail out,
YCT13995,Chiamaka Balogun,Female,1997-05-01,24,Nigerian,Ogun,2019,2021,2021-03-23,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,3.42,Upper Credit,Graduated,Dean's List
YCT13996,Rasheedat Ebong,Female,1998-09-08,22,Nigerian,Edo,2018,2020,2020-08-25,ND Business Administration,Management Sciences,ND Business Administration,1.35,Fail,Fail out,
YCT13997,Samuel Adedeji,Male,2000-09-08,25,Nigerian,Bayelsa,2023,2025,2025-07-10,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,0.87,Fail,Fail out,
YCT13998,Chiamaka Osagie,Female,1998-03-24,27,Nigerian,Abia,2023,2025,2025-04-25,ND Business Administration,Management Sciences,ND Business Administration,2.78,Lower Credit,Graduated,
YCT13999,Temitope Oyedepo,Male,1998-05-06,21,Nigerian,Kano,2017,2019,2019-08-16,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,3.54,Distinction,Graduated,Dean's List
YCT14000,Chukwuemeka Adebayo,Male,1993-09-17,27,Nigerian,Adamawa,2018,2020,2020-07-07,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,2.79,Lower Credit,Graduated,
YCT14001,Tolulope Okoye,Female,1995-05-13,24,Nigerian,Kano,2017,2019,2019-04-04,HND Accountancy,Management Sciences,HND Accountancy,0.31,Fail,Fail out,
YCT14002,Temitope Balogun,Male,2003-01-18,18,Nigerian,Ondo,2019,2021,2021-07-14,ND Architecture,Environmental Design,ND Architecture,0.37,Fail,Fail out,
YCT14003,Esther Onyeka,Female,2000-12-24,23,Nigerian,Ondo,2021,2023,2023-09-09,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,2.31,Pass,Graduated,
YCT14004,Abimbola Okoro,Female,2005-05-23,19,Nigerian,Delta,2022,2024,2024-05-17,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,0.35,Fail,Fail out,
YCT14005,Tobiloba Abimbola,Male,1999-10-20,24,Nigerian,Oyo,2021,2023,2023-10-16,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,1.31,Fail,Fail out,
YCT14006,Esther Kolawole,Female,2007-11-19,18,Nigerian,Kebbi,2023,2025,2025-08-02,ND Architecture,Environmental Design,ND Architecture,3.45,Upper Credit,Graduated,Dean's List
YCT14007,David Utomi,Male,2002-02-16,22,Nigerian,Abia,2022,2024,2024-03-15,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,0.49,Fail,Fail out,
YCT14008,Chinedu Balogun,Male,2006-09-17,18,Nigerian,Anambra,2022,2024,2024-06-06,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,1.83,Fail,Fail out,
YCT14009,Abdullahi Ebong,Male,1994-12-11,26,Nigerian,Niger,2018,2020,2020-03-07,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,3.41,Upper Credit,Graduated,
YCT14010,Chinelo Okechukwu,Female,2001-05-21,21,Nigerian,Oyo,2020,2022,2022-10-06,HND Architecture,Environmental Design,HND Architecture,0.49,Fail,Fail out,
YCT14011,Samuel Ebong,Male,1993-08-17,26,Nigerian,Gombe,2017,2019,2019-07-28,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,2.3,Pass,Graduated,
YCT14012,Emeka Lawal,Male,2002-10-19,23,Nigerian,Taraba,2023,2025,2025-04-13,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,1.22,Fail,Fail out,
YCT14013,Sulaiman Ebong,Male,2001-02-20,24,Nigerian,Gombe,2023,2025,2025-08-02,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,3.01,Upper Credit,Graduated,
YCT14014,Samuel Ebong,Male,2005-04-18,18,Nigerian,Benue,2021,2023,2023-12-11,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,2.29,Pass,Graduated,
YCT14015,Abdullahi Olawale,Male,2003-05-06,21,Nigerian,Oyo,2022,2024,2024-09-05,ND Urban and Regional Planning,Environmental Design,ND Urban and Regional Planning,0.54,Fail,Fail out,
YCT14016,Michael Musa,Male,1995-08-13,26,Nigerian,Rivers,2019,2021,2021-10-07,ND Architecture,Environmental Design,ND Architecture,1.81,Fail,Fail out,
YCT14017,Chinedu Ibrahim,Male,2001-08-24,22,Nigerian,Abia,2021,2023,2023-01-27,ND Architecture,Environmental Design,ND Architecture,3.33,Upper Credit,Graduated,
YCT14018,Ngozi Ibe,Female,2001-06-08,22,Nigerian,Imo,2021,2023,2023-12-11,HND Accountancy,Management Sciences,HND Accountancy,2.88,Lower Credit,Graduated,
YCT14019,Chinelo Oladele,Female,1999-05-03,25,Nigerian,Jigawa,2022,2024,2024-05-11,HND Business Administration,Management Sciences,HND Business Administration,2.88,Lower Credit,Graduated,
YCT14020,Michael Eze,Male,2003-11-01,18,Nigerian,Lagos,2019,2021,2021-03-13,ND Accountancy,Management Sciences,ND Accountancy,3.08,Upper Credit,Graduated,
YCT14021,Uche Osho,Male,1999-07-04,22,Nigerian,Yobe,2019,2021,2021-04-02,ND Business Administration,Management Sciences,ND Business Administration,0.04,Fail,Fail out,
YCT14022,Rasheedat Oladele,Female,1996-10-28,27,Nigerian,Gombe,2021,2023,2023-07-08,ND Business Administration,Management Sciences,ND Business Administration,2.9,Lower Credit,Graduated,
YCT14023,Chinelo Olawale,Female,1995-01-13,25,Nigerian,Kogi,2018,2020,2020-04-19,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,0.12,Fail,Fail out,
YCT14024,Oluseyi Olatunji,Male,2004-05-22,21,Nigerian,Kogi,2023,2025,2025-04-20,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,0.93,Fail,Fail out,
YCT14025,Ọláchukwu Abubakar,Female,1996-02-03,24,Nigerian,Ondo,2018,2020,2020-07-25,ND Architecture,Environmental Design,ND Architecture,2.79,Lower Credit,Graduated,
YCT14026,Chibuzor Osho,Male,2004-06-25,18,Nigerian,Anambra,2020,2022,2022-01-26,ND Architecture,Environmental Design,ND Architecture,3.44,Upper Credit,Graduated,Dean's List
YCT14027,Christy Abimbola,Female,1997-06-24,23,Nigerian,Zamfara,2018,2020,2020-03-16,HND Architecture,Environmental Design,HND Architecture,2.25,Pass,Graduated,
YCT14028,Tolulope Saleh,Female,1996-12-25,27,Nigerian,Taraba,2021,2023,2023-03-07,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,0.46,Fail,Fail out,
YCT14029,Chiamaka Abimbola,Female,2006-11-09,18,Nigerian,Abia,2022,2024,2024-05-26,HND Architecture,Environmental Design,HND Architecture,2.44,Pass,Graduated,
YCT14030,Abike Bello,Female,2003-04-05,21,Nigerian,Cross River,2022,2024,2024-09-25,ND Accountancy,Management Sciences,ND Accountancy,2.16,Pass,Graduated,
YCT14031,Emeka Enahoro,Male,2001-02-09,21,Nigerian,Cross River,2020,2022,2022-11-25,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,2.88,Lower Credit,Graduated,
YCT14032,Yetunde Okechukwu,Female,1999-05-16,24,Nigerian,Bauchi,2021,2023,2023-05-16,HND Accountancy,Management Sciences,HND Accountancy,0.53,Fail,Fail out,
YCT14033,Mercy Utomi,Female,1998-01-23,21,Nigerian,Kano,2017,2019,2019-12-20,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,0.02,Fail,Fail out,
YCT14034,Chinedu Ibrahim,Male,2006-10-20,18,Nigerian,Abia,2022,2024,2024-10-21,HND Computer Science,Science,HND Computer Science,1.53,Fail,Fail out,
YCT14035,Chinelo Oloruntoba,Female,1996-09-21,27,Nigerian,Rivers,2021,2023,2023-06-08,ND Business Administration,Management Sciences,ND Business Administration,2.8,Lower Credit,Graduated,
YCT14036,Amaka Ali,Female,1995-01-05,24,Nigerian,Ebonyi,2017,2019,2019-01-04,ND Business Administration,Management Sciences,ND Business Administration,3.89,Distinction,Graduated,Best Graduating Student
YCT14037,Folashade Okoye,Female,1996-02-15,26,Nigerian,Ondo,2020,2022,2022-01-16,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,0.29,Fail,Fail out,
YCT14038,Ifeanyi Utomi,Male,1995-06-19,27,Nigerian,Ekiti,2020,2022,2022-05-26,ND Accountancy,Management Sciences,ND Accountancy,0.43,Fail,Fail out,
YCT14039,Samuel Utomi,Male,1998-06-01,22,Nigerian,Akwa Ibom,2018,2020,2020-08-03,ND Computer Science,Science,ND Computer Science,0.01,Fail,Fail out,
YCT14040,Christy Ibe,Female,1994-12-04,27,Nigerian,Enugu,2019,2021,2021-08-06,ND Architecture,Environmental Design,ND Architecture,0.17,Fail,Fail out,
YCT14041,Chinelo Lawal,Female,1998-10-13,24,Nigerian,Borno,2020,2022,2022-12-10,ND Business Administration,Management Sciences,ND Business Administration,3.27,Upper Credit,Graduated,
YCT14042,Esther Ogunlana,Female,1997-04-25,27,Nigerian,Enugu,2022,2024,2024-05-07,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,3.01,Upper Credit,Graduated,
YCT14043,Mercy Balogun,Female,2001-10-04,23,Nigerian,FCT,2022,2024,2024-06-05,ND Architecture,Environmental Design,ND Architecture,2.45,Pass,Graduated,
YCT14044,Oluseyi Ebong,Male,2004-12-11,20,Nigerian,Ebonyi,2022,2024,2024-04-05,HND Architecture,Environmental Design,HND Architecture,2.02,Pass,Graduated,
YCT14045,Chibuzor Adeoye,Male,2003-05-23,18,Nigerian,Cross River,2019,2021,2021-06-02,HND Accountancy,Management Sciences,HND Accountancy,1.17,Fail,Fail out,
YCT14046,Tunde Kolawole,Male,1999-11-10,26,Nigerian,Rivers,2023,2025,2025-06-05,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,2.76,Lower Credit,Graduated,
YCT14047,Hadiza Ogunbiyi,Female,1997-09-28,22,Nigerian,Katsina,2017,2019,2019-08-25,ND Computer Science,Science,ND Computer Science,1.5,Fail,Fail out,
YCT14048,Fatima Bello,Female,1996-12-05,25,Nigerian,Rivers,2019,2021,2021-08-09,HND Architecture,Environmental Design,HND Architecture,3.33,Upper Credit,Graduated,
YCT14049,Blessing Balogun,Female,1999-12-07,20,Nigerian,Yobe,2017,2019,2019-01-25,HND Architecture,Environmental Design,HND Architecture,2.88,Lower Credit,Graduated,
YCT14050,Ugochi Sani,Female,1995-01-24,27,Nigerian,FCT,2020,2022,2022-07-28,ND Business Administration,Management Sciences,ND Business Administration,3.09,Upper Credit,Graduated,
YCT14051,Chukwuemeka Abimbola,Male,1997-11-05,25,Nigerian,Sokoto,2020,2022,2022-11-17,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,1.08,Fail,Fail out,
YCT14052,Hadiza Osho,Female,2005-05-10,19,Nigerian,Borno,2022,2024,2024-02-26,ND Accountancy,Management Sciences,ND Accountancy,1.29,Fail,Fail out,
YCT14053,Abimbola Ali,Female,1996-06-02,26,Nigerian,Katsina,2020,2022,2022-09-20,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,1.9,Fail,Fail out,
YCT14054,Patrick Oloruntoba,Male,2002-09-09,19,Nigerian,Anambra,2019,2021,2021-05-25,HND Accountancy,Management Sciences,HND Accountancy,3.5,Distinction,Graduated,Dean's List
YCT14055,John Musa,Male,1995-01-25,26,Nigerian,Ekiti,2019,2021,2021-11-14,ND Computer Science,Science,ND Computer Science,0.23,Fail,Fail out,
YCT14056,Tunde Kolawole,Male,2001-01-03,24,Nigerian,Rivers,2023,2025,2025-03-22,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,1.63,Fail,Fail out,
YCT14057,Temitope Onyeka,Male,1998-01-20,23,Nigerian,Kwara,2019,2021,2021-02-05,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,1.95,Fail,Fail out,
YCT14058,Ibrahim Yakubu,Male,2000-01-27,20,Nigerian,Akwa Ibom,2018,2020,2020-03-02,HND Architecture,Environmental Design,HND Architecture,3.98,Distinction,Graduated,Gold Medalist
YCT14059,Temitope Oladele,Male,2001-01-04,20,Nigerian,Oyo,2019,2021,2021-04-19,HND Business Administration,Management Sciences,HND Business Administration,2.04,Pass,Graduated,
YCT14060,Mercy Lawal,Female,1994-09-02,27,Nigerian,Kwara,2019,2021,2021-12-04,HND Computer Science,Science,HND Computer Science,0.68,Fail,Fail out,
YCT14061,Samuel Oyedepo,Male,1999-01-25,23,Nigerian,Ogun,2020,2022,2022-07-03,HND Architecture,Environmental Design,HND Architecture,1.55,Fail,Fail out,
YCT14062,Ifeoma Utomi,Female,2002-11-23,19,Nigerian,Akwa Ibom,2019,2021,2021-04-16,ND Computer Science,Science,ND Computer Science,1.69,Fail,Fail out,
YCT14063,Seun Jimoh,Male,1998-10-14,27,Nigerian,Benue,2023,2025,2025-03-10,HND Business Administration,Management Sciences,HND Business Administration,1.32,Fail,Fail out,
YCT14064,Tolulope Musa,Female,2005-12-09,20,Nigerian,Niger,2023,2025,2025-08-02,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,2.67,Lower Credit,Graduated,
YCT14065,Christy Osho,Female,1998-02-17,25,Nigerian,Kwara,2021,2023,2023-09-16,HND Computer Science,Science,HND Computer Science,2.58,Lower Credit,Graduated,
YCT14066,Mercy Adebayo,Female,2006-08-03,19,Nigerian,Edo,2023,2025,2025-02-05,HND Business Administration,Management Sciences,HND Business Administration,1.6,Fail,Fail out,
YCT14067,Amaka Ibe,Female,1997-08-24,23,Nigerian,Osun,2018,2020,2020-07-22,ND Business Administration,Management Sciences,ND Business Administration,3.91,Distinction,Incomplete,Best Graduating Student
YCT14068,Femi Lawal,Male,1994-10-01,26,Nigerian,Lagos,2018,2020,2020-05-09,HND Computer Science,Science,HND Computer Science,3.5,Distinction,Graduated,Dean's List
YCT14069,Ugochi Adeoye,Female,2001-09-24,19,Nigerian,Ondo,2018,2020,2020-03-10,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,0.52,Fail,Fail out,
YCT14070,Patrick Sani,Male,1995-05-17,25,Nigerian,Benue,2018,2020,2020-12-20,HND Computer Science,Science,HND Computer Science,0.61,Fail,Fail out,
YCT14071,Chukwuemeka Abubakar,Male,2001-03-20,20,Nigerian,Nasarawa,2019,2021,2021-09-09,HND Accountancy,Management Sciences,HND Accountancy,1.59,Fail,Fail out,
YCT14072,Chiamaka Ebong,Female,1997-04-15,24,Nigerian,Adamawa,2019,2021,2021-11-22,HND Architecture,Environmental Design,HND Architecture,3.16,Upper Credit,Graduated,
YCT14073,Aisha Ogunleye,Female,1998-12-04,22,Nigerian,Kaduna,2018,2020,2020-03-13,ND Accountancy,Management Sciences,ND Accountancy,3.16,Upper Credit,Graduated,
YCT14074,Oluseyi Osagie,Male,2001-02-16,19,Nigerian,Edo,2018,2020,2020-04-06,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,1.09,Fail,Fail out,
YCT14075,Tolulope Ogunbiyi,Female,1999-12-08,23,Nigerian,Jigawa,2020,2022,2022-09-25,ND Business Administration,Management Sciences,ND Business Administration,2.33,Pass,Incomplete,
YCT14076,Samuel Okafor,Male,2003-07-28,22,Nigerian,Ekiti,2023,2025,2025-03-25,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,2.96,Lower Credit,Incomplete,
YCT14077,Ọláchukwu Balogun,Female,2000-09-22,22,Nigerian,Rivers,2020,2022,2022-09-16,ND Architecture,Environmental Design,ND Architecture,0.51,Fail,Fail out,
YCT14078,Abike Saleh,Female,2006-06-04,18,Nigerian,Plateau,2022,2024,2024-11-15,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,1.14,Fail,Fail out,
YCT14079,Ibrahim Lawal,Male,1999-04-01,23,Nigerian,Oyo,2020,2022,2022-07-03,HND Business Administration,Management Sciences,HND Business Administration,1.11,Fail,Fail out,
YCT14080,Ngozi Sani,Female,2000-05-02,25,Nigerian,Kaduna,2023,2025,2025-07-10,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,1.74,Fail,Fail out,
YCT14081,Samuel Ebong,Male,1994-02-24,27,Nigerian,Adamawa,2019,2021,2021-08-18,HND Computer Science,Science,HND Computer Science,0.35,Fail,Fail out,
YCT14082,Ifeanyi Oladele,Male,1996-10-10,23,Nigerian,Borno,2017,2019,2019-11-06,HND Computer Science,Science,HND Computer Science,1.15,Fail,Fail out,
YCT14083,Patrick Osho,Male,2003-01-21,21,Nigerian,Borno,2022,2024,2024-02-02,ND Accountancy,Management Sciences,ND Accountancy,3.39,Upper Credit,Graduated,Dean's List
YCT14084,Seun Echendu,Male,1997-05-10,22,Nigerian,Yobe,2017,2019,2019-02-13,HND Computer Science,Science,HND Computer Science,3.77,Distinction,Graduated,Dean's List
YCT14085,Chinedu Balogun,Male,1997-01-14,22,Nigerian,FCT,2017,2019,2019-02-01,HND Computer Science,Science,HND Computer Science,2.24,Pass,Graduated,
YCT14086,Emeka Kolawole,Male,2004-01-12,21,Nigerian,FCT,2023,2025,2025-02-05,ND Computer Science,Science,ND Computer Science,1.35,Fail,Fail out,
YCT14087,Amaka Ahmed,Female,2003-10-06,20,Nigerian,Kano,2021,2023,2023-09-04,ND Architecture,Environmental Design,ND Architecture,2.98,Lower Credit,Graduated,
YCT14088,Esther Jimoh,Female,1996-08-04,24,Nigerian,Gombe,2018,2020,2020-06-23,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,3.3,Upper Credit,Graduated,
YCT14089,Abimbola Oyedepo,Female,2001-09-15,22,Nigerian,Gombe,2021,2023,2023-10-24,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,2.46,Pass,Graduated,
YCT14090,Chukwuemeka Ogunbiyi,Male,2004-02-19,21,Nigerian,Ebonyi,2023,2025,2025-05-13,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,1.43,Fail,Fail out,
YCT14091,Mercy Ali,Female,1999-01-11,26,Nigerian,Zamfara,2023,2025,2025-05-03,HND Architecture,Environmental Design,HND Architecture,1.34,Fail,Fail out,
YCT14092,Fatima Ahmed,Female,2002-02-12,23,Nigerian,Kaduna,2023,2025,2025-03-03,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,0.41,Fail,Fail out,
YCT14093,Ifeoma Ibrahim,Female,1998-05-07,26,Nigerian,Sokoto,2022,2024,2024-12-11,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,2.92,Lower Credit,Graduated,
YCT14094,Chinedu Bello,Male,2001-09-26,21,Nigerian,Ebonyi,2020,2022,2022-11-02,HND Computer Science,Science,HND Computer Science,1.4,Fail,Fail out,
YCT14095,Aisha Adeoye,Female,2002-03-20,23,Nigerian,Lagos,2023,2025,2025-07-16,ND Science Laboratory Technology,Science,ND Science Laboratory Technology,1.19,Fail,Fail out,
YCT14096,Ọláchukwu Jimoh,Female,1995-02-04,27,Nigerian,Niger,2020,2022,2022-02-17,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,1.12,Fail,Fail out,
YCT14097,Tolulope Abimbola,Female,2001-01-21,22,Nigerian,Imo,2021,2023,2023-06-09,HND Urban and Regional Planning,Environmental Design,HND Urban and Regional Planning,3.58,Distinction,Graduated,Dean's List
YCT14098,Fatima Saleh,Female,1995-11-14,27,Nigerian,Sokoto,2020,2022,2022-08-14,HND Architecture,Environmental Design,HND Architecture,2.26,Pass,Graduated,
YCT14099,Ibrahim Kolawole,Male,2002-01-05,22,Nigerian,Akwa Ibom,2022,2024,2024-02-24,HND Science Laboratory Technology,Science,HND Science Laboratory Technology,1.36,Fail,Fail out,
YCT14100,Patrick Sani,Male,2004-12-17,20,Nigerian,Jigawa,2022,2024,2024-02-24,ND Electrical/Electronics Engineering,Engineering,ND Electrical/Electronics Engineering,1.25,Fail,Fail out,
YCT14101,Oluseyi Osagie,Male,1998-05-21,26,Nigerian,Plateau,2022,2024,2024-11-14,HND Electrical/Electronics Engineering,Engineering,HND Electrical/Electronics Engineering,3.06,Upper Credit,Graduated,
